system:index,LST,Latitude,Longitude,NDBI,NDVI,.geo
3533,42.37764341000002,19.888669303337746,75.33092529781182,0.1314617618586641,0.10628853267570901,"{""type"":""Point"",""coordinates"":[75.33092529781182,19.888669303337746]}"
3534,40.92156689000001,20.019244881820608,75.19736064093713,-0.12542455118874332,0.25548037889039243,"{""type"":""Point"",""coordinates"":[75.19736064093713,20.019244881820608]}"
3535,44.971920590000025,20.040232936434986,75.37740285781959,0.13782149810431396,0.15991177281499863,"{""type"":""Point"",""coordinates"":[75.37740285781959,20.040232936434986]}"
3536,39.010893710000005,19.887551886732947,75.18610430371574,-0.10960577456968351,0.34337187415972037,"{""type"":""Point"",""coordinates"":[75.18610430371574,19.887551886732947]}"
3537,44.25755441000001,19.993539695259738,75.35314699351683,0.10085659021829235,0.1738816738816739,"{""type"":""Point"",""coordinates"":[75.35314699351683,19.993539695259738]}"
3538,36.76183655,19.997466531607582,75.27124259670221,-0.1680960548885077,0.40177537630258586,"{""type"":""Point"",""coordinates"":[75.27124259670221,19.997466531607582]}"
3539,45.48804160999998,19.860501852198265,75.49988436885903,0.055708455917244,0.13338649048866613,"{""type"":""Point"",""coordinates"":[75.49988436885903,19.860501852198265]}"
3540,41.16766432999998,19.839901011413993,75.18922168291397,0.04709576138147567,0.19797705686443814,"{""type"":""Point"",""coordinates"":[75.18922168291397,19.839901011413993]}"
3541,41.50092128000006,19.763795123534887,75.24298223860609,-0.011347517730496455,0.25694138386954607,"{""type"":""Point"",""coordinates"":[75.24298223860609,19.763795123534887]}"
3542,42.29902894999998,19.799994733760343,75.50418525294711,0.034139402560455195,0.1501164514080034,"{""type"":""Point"",""coordinates"":[75.50418525294711,19.799994733760343]}"
3543,45.39575507000001,19.76377285025601,75.35215609677832,0.04329361802524478,0.2830248378421136,"{""type"":""Point"",""coordinates"":[75.35215609677832,19.76377285025601]}"
3544,47.90116373000001,19.97938610885627,75.49300920035796,0.0659554826136014,0.24825222755311857,"{""type"":""Point"",""coordinates"":[75.49300920035796,19.97938610885627]}"
3545,41.11639403000004,19.90234276678405,75.40708462581753,0.06763133060710916,0.1486146095717884,"{""type"":""Point"",""coordinates"":[75.40708462581753,19.90234276678405]}"
3546,39.708169790000056,19.757381962676615,75.32396007595368,0.05453679447487497,0.21667177444069874,"{""type"":""Point"",""coordinates"":[75.32396007595368,19.757381962676615]}"
3547,42.6835562,19.850936244319698,75.32418527115247,-0.014383855732073852,0.2523191094619666,"{""type"":""Point"",""coordinates"":[75.32418527115247,19.850936244319698]}"
3548,47.93705294000006,19.7995488939579,75.4582364205919,0.038480860042198334,0.15134744947064485,"{""type"":""Point"",""coordinates"":[75.4582364205919,19.7995488939579]}"
3549,40.27556111000001,20.036547023952508,75.43389513497894,0.002422373926447919,0.2513812154696133,"{""type"":""Point"",""coordinates"":[75.43389513497894,20.036547023952508]}"
3550,43.13131682000005,19.996170124325953,75.43719008471592,0.1191042933968086,0.15755329008341057,"{""type"":""Point"",""coordinates"":[75.43719008471592,19.996170124325953]}"
3551,40.916439860000025,19.844408865410195,75.2469091307639,0.03285683806272669,0.2236469159130787,"{""type"":""Point"",""coordinates"":[75.2469091307639,19.844408865410195]}"
3552,39.70304276000002,20.012970036096068,75.25365546900277,0.008688172043010752,0.1669873417721519,"{""type"":""Point"",""coordinates"":[75.25365546900277,20.012970036096068]}"
3553,43.17746009000001,19.869478496048544,75.26039939600338,-0.15002219263204616,0.46715741789354476,"{""type"":""Point"",""coordinates"":[75.26039939600338,19.869478496048544]}"
3554,46.11866630000003,19.90290749771169,75.28085006093131,0.08890675241157556,0.16604938271604938,"{""type"":""Point"",""coordinates"":[75.28085006093131,19.90290749771169]}"
3555,43.81662983000001,19.774301988955354,75.35314637726911,0.0641150184573538,0.2780578402759353,"{""type"":""Point"",""coordinates"":[75.35314637726911,19.774301988955354]}"
3556,41.71283851999999,19.89590232721061,75.17266387264986,-0.02294524705596698,0.33217391304347826,"{""type"":""Point"",""coordinates"":[75.17266387264986,19.89590232721061]}"
3557,42.88351037000001,19.838674277484092,75.24463886036378,-0.0856437310584802,0.2908047511010276,"{""type"":""Point"",""coordinates"":[75.24463886036378,19.838674277484092]}"
3558,45.529057850000015,19.89222600962896,75.49564397346603,0.08466647955842455,0.2441505595116989,"{""type"":""Point"",""coordinates"":[75.49564397346603,19.89222600962896]}"
3559,36.790889719999996,20.030988327141934,75.41932242414677,-0.102582570223274,0.3411764705882353,"{""type"":""Point"",""coordinates"":[75.41932242414677,20.030988327141934]}"
3560,47.04324071000002,19.87238372033832,75.53584762985601,0.09533468559837728,0.06207334497539292,"{""type"":""Point"",""coordinates"":[75.53584762985601,19.87238372033832]}"
3561,39.86881673000005,19.991989111730096,75.19592238335242,-0.1090797041906327,0.47755883962780515,"{""type"":""Point"",""coordinates"":[75.19592238335242,19.991989111730096]}"
3562,45.12573149000002,19.986078437322657,75.55127653228803,0.13554555680539931,0.18489014518823077,"{""type"":""Point"",""coordinates"":[75.55127653228803,19.986078437322657]}"
3563,42.61006877,20.027767056060494,75.43582849648695,-0.08157169117647059,0.3741059699313969,"{""type"":""Point"",""coordinates"":[75.43582849648695,20.027767056060494]}"
3564,44.20115708000003,19.78413288651528,75.3119940358702,0.020022933756725765,0.28010139416983526,"{""type"":""Point"",""coordinates"":[75.3119940358702,19.78413288651528]}"
3565,45.252198229999976,20.032546691686107,75.17413997771823,-0.055653883972468045,0.47048349541158746,"{""type"":""Point"",""coordinates"":[75.17413997771823,20.032546691686107]}"
3566,42.845912150000004,19.78507396112684,75.28232927120314,0.116206833546501,0.19064615384615385,"{""type"":""Point"",""coordinates"":[75.28232927120314,19.78507396112684]}"
3567,40.84978847000002,19.784662216661385,75.31759767158054,-0.01217750257997936,0.3234381325057347,"{""type"":""Point"",""coordinates"":[75.31759767158054,19.784662216661385]}"
3568,41.22918869,19.923804480926748,75.3587039035457,-0.009713024282560706,0.19456777226429878,"{""type"":""Point"",""coordinates"":[75.3587039035457,19.923804480926748]}"
3569,44.71898711000006,19.99225692496859,75.42080642497162,-0.0385866030782571,0.31693238042880706,"{""type"":""Point"",""coordinates"":[75.42080642497162,19.99225692496859]}"
3570,48.23442068000003,19.855443357189692,75.50472508451641,0.0377895936194455,0.14663951120162932,"{""type"":""Point"",""coordinates"":[75.50472508451641,19.855443357189692]}"
3571,45.39575507000001,19.955143561826205,75.49301810459484,0.11734291473139953,0.1983343248066627,"{""type"":""Point"",""coordinates"":[75.49301810459484,19.955143561826205]}"
3572,47.355989539999996,20.015722947789673,75.34878235745096,0.16115627822944897,0.13064653597954462,"{""type"":""Point"",""coordinates"":[75.34878235745096,20.015722947789673]}"
3573,49.27862578999998,19.975081386882376,75.1822980813038,0.10969523202718488,0.1431688028361058,"{""type"":""Point"",""coordinates"":[75.1822980813038,19.975081386882376]}"
3574,41.48724920000001,19.832125910094906,75.47587922189368,-0.012675418741511997,0.3066588785046729,"{""type"":""Point"",""coordinates"":[75.47587922189368,19.832125910094906]}"
3575,44.33958689000002,19.844683885750232,75.36635003121236,-0.02505307855626327,0.2837011433129487,"{""type"":""Point"",""coordinates"":[75.36635003121236,19.844683885750232]}"
3576,44.55663116000005,19.9128270478665,75.52203349530585,0.10958489041510959,0.33595999393847553,"{""type"":""Point"",""coordinates"":[75.52203349530585,19.9128270478665]}"
3577,43.83030191,20.035258177281317,75.21706487465987,0.1401286690792119,0.31015469444018995,"{""type"":""Point"",""coordinates"":[75.21706487465987,20.035258177281317]}"
3578,38.752833200000055,19.997482598634218,75.21623713357035,0.0094536525475752,0.15986198964922368,"{""type"":""Point"",""coordinates"":[75.21623713357035,19.997482598634218]}"
3579,43.252656530000024,20.0134969667297,75.33143997088663,0.08360561214683836,0.3196789371713258,"{""type"":""Point"",""coordinates"":[75.33143997088663,20.0134969667297]}"
3580,45.24707120000005,19.952251718129514,75.50895735014878,-0.037234549090562806,0.46752896793317167,"{""type"":""Point"",""coordinates"":[75.50895735014878,19.952251718129514]}"
3581,44.32591481000003,19.743195496114527,75.32755761698527,0.08590934951640432,0.2086258776328987,"{""type"":""Point"",""coordinates"":[75.32755761698527,19.743195496114527]}"
3582,47.472202219999986,19.92262262115218,75.57073369783444,-0.01051142106327067,0.2923991726990693,"{""type"":""Point"",""coordinates"":[75.57073369783444,19.92262262115218]}"
3583,42.457966880000015,19.915158944535612,75.35918010979155,0.03717098653807514,0.12264261450158136,"{""type"":""Point"",""coordinates"":[75.35918010979155,19.915158944535612]}"
3584,46.67409455000001,20.013871692008433,75.32493428787151,0.17691868215577986,0.149468085106383,"{""type"":""Point"",""coordinates"":[75.32493428787151,20.013871692008433]}"
3585,36.94470062000005,19.798281911932342,75.19745232665177,-0.3283125441280301,0.5143547088811377,"{""type"":""Point"",""coordinates"":[75.19745232665177,19.798281911932342]}"
3586,43.42013951000001,20.00322342279781,75.39522864580431,0.03749900055968657,0.22015001013582,"{""type"":""Point"",""coordinates"":[75.39522864580431,20.00322342279781]}"
3587,47.420931920000044,19.958172654388004,75.27814114814701,0.10311302234271291,0.14541547277936961,"{""type"":""Point"",""coordinates"":[75.27814114814701,19.958172654388004]}"
3588,47.22781379000003,19.99957562206523,75.48795219480645,0.10116009280742459,0.18452835957804617,"{""type"":""Point"",""coordinates"":[75.48795219480645,19.99957562206523]}"
3589,47.52689054000001,19.98191978887105,75.30812158827997,0.08830921223676229,0.29254208133677356,"{""type"":""Point"",""coordinates"":[75.30812158827997,19.98191978887105]}"
3590,43.36374218000003,19.98985667816851,75.15822432924706,0.06548341896310135,0.2003839692824574,"{""type"":""Point"",""coordinates"":[75.15822432924706,19.98985667816851]}"
3591,43.43039356999998,19.91270226977749,75.18784156955861,-0.13044605809128632,0.3459935155164428,"{""type"":""Point"",""coordinates"":[75.18784156955861,19.91270226977749]}"
3592,37.07971241000001,19.96095048048762,75.39584614160026,-7.396449704142012E-4,0.1856980106914381,"{""type"":""Point"",""coordinates"":[75.39584614160026,19.96095048048762]}"
3593,46.43825117000006,19.890984436113435,75.45638666869472,0.06578807524710384,0.23680878007598144,"{""type"":""Point"",""coordinates"":[75.45638666869472,19.890984436113435]}"
3594,46.93899110000001,19.963790230328744,75.4731763784221,0.10809225957779516,0.18565674938287643,"{""type"":""Point"",""coordinates"":[75.4731763784221,19.963790230328744]}"
3595,46.439960180000014,19.922100640995932,75.29755562246852,0.13219730941704036,0.1886977886977887,"{""type"":""Point"",""coordinates"":[75.29755562246852,19.922100640995932]}"
3596,44.28831659000002,19.907808099185566,75.26458870966273,0.05365697860108592,0.17766295707472177,"{""type"":""Point"",""coordinates"":[75.26458870966273,19.907808099185566]}"
3597,45.37695596000003,19.78354390953655,75.36158571153832,0.07334183673469388,0.17256220578345663,"{""type"":""Point"",""coordinates"":[75.36158571153832,19.78354390953655]}"
3598,41.61542495000003,20.00135236522669,75.20487474730237,0.017312118482938055,0.20683298512965467,"{""type"":""Point"",""coordinates"":[75.20487474730237,20.00135236522669]}"
3599,44.77709345000005,19.86496666924848,75.19785806915915,0.17210127081075757,0.21322361772773207,"{""type"":""Point"",""coordinates"":[75.19785806915915,19.86496666924848]}"
3600,37.20959717000005,19.985421873407795,75.1613471750181,0.06180406578812953,0.15102143125704975,"{""type"":""Point"",""coordinates"":[75.1613471750181,19.985421873407795]}"
3601,43.27145564,19.94932067543456,75.2668452436716,0.0061250588947970655,0.1979555411325653,"{""type"":""Point"",""coordinates"":[75.2668452436716,19.94932067543456]}"
3602,40.03800871999999,19.818843068524128,75.22623392278399,0.1700853862008048,0.1376294901116642,"{""type"":""Point"",""coordinates"":[75.22623392278399,19.818843068524128]}"
3603,46.44508721,20.025533613572268,75.37453067682172,0.12748298050918586,0.15906838453914768,"{""type"":""Point"",""coordinates"":[75.37453067682172,20.025533613572268]}"
3604,39.737222960000054,19.734469922888106,75.22878619055835,0.0034520169641976527,0.27543549608684675,"{""type"":""Point"",""coordinates"":[75.22878619055835,19.734469922888106]}"
3605,49.54010432000001,19.91962619196328,75.32203864143305,0.0954959106093768,0.1007991027618113,"{""type"":""Point"",""coordinates"":[75.32203864143305,19.91962619196328]}"
3606,43.568823380000026,20.01035757732165,75.41471004160819,0.0699448068238836,0.21547540983606558,"{""type"":""Point"",""coordinates"":[75.41471004160819,20.01035757732165]}"
3607,47.745643820000055,19.7740896560707,75.40712312465641,0.0691588785046729,0.20841197088163926,"{""type"":""Point"",""coordinates"":[75.40712312465641,19.7740896560707]}"
3608,46.90993793000001,19.860883216222298,75.47371594491152,0.0950792326939116,0.18871542043275816,"{""type"":""Point"",""coordinates"":[75.47371594491152,19.860883216222298]}"
3609,44.11912460000002,19.765439328857916,75.35571820928229,0.09354279302254412,0.2139344262295082,"{""type"":""Point"",""coordinates"":[75.35571820928229,19.765439328857916]}"
3610,42.898891460000016,19.96019805275204,75.22738598247003,0.12709646146388753,0.2683476545992393,"{""type"":""Point"",""coordinates"":[75.22738598247003,19.96019805275204]}"
3611,45.76148321000005,19.834255062699786,75.34719609668,0.1110866937699154,0.12862723214285715,"{""type"":""Point"",""coordinates"":[75.34719609668,19.834255062699786]}"
3612,40.778010050000034,19.92828874467967,75.17121234550844,-0.07529301453352086,0.3125786883369578,"{""type"":""Point"",""coordinates"":[75.17121234550844,19.92828874467967]}"
3613,45.79395440000002,20.01106474846641,75.4811057156334,0.06520299044194189,0.2436107264257837,"{""type"":""Point"",""coordinates"":[75.4811057156334,20.01106474846641]}"
3614,43.162079000000006,19.859685297588772,75.52792868855823,0.0095192191830341,0.26480997076473306,"{""type"":""Point"",""coordinates"":[75.52792868855823,19.859685297588772]}"
3615,48.84282824000002,19.915813245366685,75.32634164725508,0.07882502113271345,0.09881522561129318,"{""type"":""Point"",""coordinates"":[75.32634164725508,19.915813245366685]}"
3616,42.54854440999998,19.847582474861223,75.31897651161695,0.04230951254141032,0.08947991816517713,"{""type"":""Point"",""coordinates"":[75.31897651161695,19.847582474861223]}"
3617,45.83838866000002,20.00518781060297,75.32954926003619,0.1898659305993691,0.21802282495924113,"{""type"":""Point"",""coordinates"":[75.32954926003619,20.00518781060297]}"
3618,43.34494307,20.005790516739037,75.49057463790624,-0.03766010323073982,0.32827603083323137,"{""type"":""Point"",""coordinates"":[75.49057463790624,20.005790516739037]}"
3619,43.79270369000005,19.917641069985045,75.25117773724809,-0.09391143911439115,0.45158526135389887,"{""type"":""Point"",""coordinates"":[75.25117773724809,19.917641069985045]}"
3620,47.62259510000001,19.905467418752263,75.15411050903663,0.06519882319445762,0.18218915026404225,"{""type"":""Point"",""coordinates"":[75.15411050903663,19.905467418752263]}"
3621,43.82859289999999,19.93791452991877,75.42960122324165,0.008861726508785332,0.2119570294255021,"{""type"":""Point"",""coordinates"":[75.42960122324165,19.93791452991877]}"
3622,36.69518516000005,19.999572350246375,75.26732318171386,-0.22113727742676623,0.47009335023625676,"{""type"":""Point"",""coordinates"":[75.26732318171386,19.999572350246375]}"
3623,46.043469860000016,20.032720878511753,75.40828500015098,0.0897042581911891,0.2281456953642384,"{""type"":""Point"",""coordinates"":[75.40828500015098,20.032720878511753]}"
3624,44.81127365000003,20.0025168524348,75.34887739020152,0.14311685688314313,0.10887465690759378,"{""type"":""Point"",""coordinates"":[75.34887739020152,20.0025168524348]}"
3625,46.20582581000002,19.984208343481864,75.50451434852873,0.1253893387914924,0.2101957886959734,"{""type"":""Point"",""coordinates"":[75.50451434852873,19.984208343481864]}"
3626,43.09030058000002,19.795187752850538,75.19086182418485,0.06580751302440362,0.1768566493955095,"{""type"":""Point"",""coordinates"":[75.19086182418485,19.795187752850538]}"
3627,47.342317460000004,19.946546142805694,75.30479381401682,0.08812351543942992,0.08201803833145434,"{""type"":""Point"",""coordinates"":[75.30479381401682,19.946546142805694]}"
3628,48.45146495000006,19.860950177347146,75.52229578619492,0.08943674644592406,0.14973869575096568,"{""type"":""Point"",""coordinates"":[75.52229578619492,19.860950177347146]}"
3629,39.35782274000002,20.021002283912352,75.29959545301409,-0.06573705179282868,0.32507739938080493,"{""type"":""Point"",""coordinates"":[75.29959545301409,20.021002283912352]}"
3630,45.51709477999998,19.851811091131196,75.463341584265,0.0701497990500548,0.1366681554265297,"{""type"":""Point"",""coordinates"":[75.463341584265,19.851811091131196]}"
3631,41.78290793000002,19.816548898314455,75.43017070849451,-0.001333743716015184,0.3164283787429188,"{""type"":""Point"",""coordinates"":[75.43017070849451,19.816548898314455]}"
3632,46.68093059,19.753194515109342,75.31789597527685,0.0525562372188139,0.11103117505995204,"{""type"":""Point"",""coordinates"":[75.31789597527685,19.753194515109342]}"
3633,44.033674099999985,19.887721307193196,75.27934859301484,-0.06168087251397672,0.4130275676994389,"{""type"":""Point"",""coordinates"":[75.27934859301484,19.887721307193196]}"
3634,41.73163763000002,19.917997344369414,75.17235026919792,0.0012835032087580218,0.19472543352601157,"{""type"":""Point"",""coordinates"":[75.17235026919792,19.917997344369414]}"
3635,38.46571951999999,19.801425803960594,75.2065812489931,-0.08467496301453312,0.4163636363636364,"{""type"":""Point"",""coordinates"":[75.2065812489931,19.801425803960594]}"
3636,46.16993660000003,19.854792507978026,75.44567542505277,0.10381818181818182,0.19072351733301124,"{""type"":""Point"",""coordinates"":[75.44567542505277,19.854792507978026]}"
3637,43.43210257999999,19.920210434198847,75.23330021505589,-0.015369743837602706,0.2950314387868327,"{""type"":""Point"",""coordinates"":[75.23330021505589,19.920210434198847]}"
3638,47.135527249999996,19.82141373394706,75.36184398983212,0.05932979307819081,0.17002619291652432,"{""type"":""Point"",""coordinates"":[75.36184398983212,19.82141373394706]}"
3639,44.09690747000002,19.943178864982425,75.28616401605164,-0.02009150586831112,0.22679425837320574,"{""type"":""Point"",""coordinates"":[75.28616401605164,19.943178864982425]}"
3640,48.81377507000002,19.930144260354144,75.31851999997771,0.11256517738472549,0.11310592459605028,"{""type"":""Point"",""coordinates"":[75.31851999997771,19.930144260354144]}"
3641,44.15159578999999,19.91149255923989,75.43190264887355,-0.05605499735589635,0.2782163430765948,"{""type"":""Point"",""coordinates"":[75.43190264887355,19.91149255923989]}"
3642,45.21630902000004,19.76585146656515,75.28459150610625,0.12541285269415872,0.15073255525204868,"{""type"":""Point"",""coordinates"":[75.28459150610625,19.76585146656515]}"
3643,43.33981604000002,19.745999901012624,75.27142946924911,0.025425554837319543,0.2539506515109509,"{""type"":""Point"",""coordinates"":[75.27142946924911,19.745999901012624]}"
3644,43.75510546999999,19.890008624912046,75.48896774305803,-0.0661128418137764,0.4419475655430712,"{""type"":""Point"",""coordinates"":[75.48896774305803,19.890008624912046]}"
3645,39.827800490000016,19.735524294130194,75.20725471248187,-0.16822731675815306,0.4743276283618582,"{""type"":""Point"",""coordinates"":[75.20725471248187,19.735524294130194]}"
3646,40.747247870000024,19.776564123292218,75.2039977198925,-0.058512046597828965,0.2847043701799486,"{""type"":""Point"",""coordinates"":[75.2039977198925,19.776564123292218]}"
3647,46.49806652000001,19.801453434584392,75.55809527291072,-0.011783367323815998,0.2810213742648114,"{""type"":""Point"",""coordinates"":[75.55809527291072,19.801453434584392]}"
3648,42.488729060000026,19.90989246326083,75.51147758829917,0.014811197916666666,0.2378323108384458,"{""type"":""Point"",""coordinates"":[75.51147758829917,19.90989246326083]}"
3649,40.005537530000026,19.93161616967401,75.15168103382159,0.01379542395693136,0.18880551612249036,"{""type"":""Point"",""coordinates"":[75.15168103382159,19.93161616967401]}"
3650,39.47745343999998,19.953089774669202,75.17206148193782,0.0183130832893115,0.29938235636872157,"{""type"":""Point"",""coordinates"":[75.17206148193782,19.953089774669202]}"
3651,42.10932883999999,19.979829632174543,75.40318749853789,0.15533034496199571,0.22985244040862657,"{""type"":""Point"",""coordinates"":[75.40318749853789,19.979829632174543]}"
3652,47.644812230000014,19.85458212024058,75.56022265287633,0.16459977452085683,0.14204983303365015,"{""type"":""Point"",""coordinates"":[75.56022265287633,19.85458212024058]}"
3653,48.77446784000006,19.81571045751676,75.33949636346709,0.15228426395939088,0.11665671641791045,"{""type"":""Point"",""coordinates"":[75.33949636346709,19.81571045751676]}"
3654,46.474140379999994,20.009234114006887,75.30655968463944,0.1513635630143618,0.1320632870519858,"{""type"":""Point"",""coordinates"":[75.30655968463944,20.009234114006887]}"
3655,43.011686120000036,19.867326763057527,75.30977470557967,0.10204966923327188,0.2869132732359341,"{""type"":""Point"",""coordinates"":[75.30977470557967,19.867326763057527]}"
3656,44.30369768000003,19.887931799315083,75.4069480807894,0.07007733491969066,0.2563896479665649,"{""type"":""Point"",""coordinates"":[75.4069480807894,19.887931799315083]}"
3657,42.46480292000001,19.770221389680177,75.3295138698841,0.013489437515907355,0.24390243902439024,"{""type"":""Point"",""coordinates"":[75.3295138698841,19.770221389680177]}"
3658,43.77390458000002,19.85463863373593,75.30075924282282,0.03596797835156162,0.3045468416234361,"{""type"":""Point"",""coordinates"":[75.30075924282282,19.85463863373593]}"
3659,44.807855630000006,19.804426454066977,75.18252461354155,0.05774582560296846,0.1532784558614817,"{""type"":""Point"",""coordinates"":[75.18252461354155,19.804426454066977]}"
3660,45.04369901000001,19.971910854250343,75.26736310977395,0.010016216731851569,0.32829898886471265,"{""type"":""Point"",""coordinates"":[75.26736310977395,19.971910854250343]}"
3661,42.57759758000003,19.826213612808033,75.29450584848385,0.10362383947289608,0.11554230339172568,"{""type"":""Point"",""coordinates"":[75.29450584848385,19.826213612808033]}"
3662,45.49145963000001,19.963603974212816,75.47104268483882,0.049912028891564035,0.1753923702600527,"{""type"":""Point"",""coordinates"":[75.47104268483882,19.963603974212816]}"
3663,38.212786040000026,19.929305546895044,75.18707803817453,-0.14257208420632544,0.494258872651357,"{""type"":""Point"",""coordinates"":[75.18707803817453,19.929305546895044]}"
3664,45.110350400000016,19.933353608670124,75.25457966673878,0.07284898602087025,0.13265183403487674,"{""type"":""Point"",""coordinates"":[75.25457966673878,19.933353608670124]}"
3665,46.07081402000006,19.802772116921954,75.44921007256788,0.10787172011661808,0.22197741668961718,"{""type"":""Point"",""coordinates"":[75.44921007256788,19.802772116921954]}"
3666,40.94720203999998,19.99399056311832,75.42752109076544,0.010105012878937983,0.17525288167490002,"{""type"":""Point"",""coordinates"":[75.42752109076544,19.99399056311832]}"
3667,36.01158115999999,19.861104235943056,75.528620078697,-0.01876394173992914,0.13975337639459776,"{""type"":""Point"",""coordinates"":[75.528620078697,19.861104235943056]}"
3668,44.45579957000001,19.845271298895202,75.46458990613881,0.05851823018035552,0.23632646106662122,"{""type"":""Point"",""coordinates"":[75.46458990613881,19.845271298895202]}"
3669,37.59925145,19.85212526331257,75.21610340190193,-0.06616961789375582,0.335148803734682,"{""type"":""Point"",""coordinates"":[75.21610340190193,19.85212526331257]}"
3670,39.43301918000003,19.767528935024398,75.26322967429086,-0.26840662130598153,0.541024059222702,"{""type"":""Point"",""coordinates"":[75.26322967429086,19.767528935024398]}"
3671,44.33445986000004,19.774952144081112,75.36029730611348,0.10490346830685118,0.18798185941043083,"{""type"":""Point"",""coordinates"":[75.36029730611348,19.774952144081112]}"
3672,36.62853376999999,19.870899300785,75.26500358227808,-0.11614173228346457,0.2496493688639551,"{""type"":""Point"",""coordinates"":[75.26500358227808,19.870899300785]}"
3673,46.30153037000002,19.89954591068623,75.37825145869087,0.041456016177957536,0.1946233548025763,"{""type"":""Point"",""coordinates"":[75.37825145869087,19.89954591068623]}"
3674,42.89376443000003,19.851249900634734,75.21605811305184,0.010342084327764518,0.2063030303030303,"{""type"":""Point"",""coordinates"":[75.21605811305184,19.851249900634734]}"
3675,43.476536839999994,19.888750468968173,75.47462851475665,0.021879021879021878,0.23778501628664495,"{""type"":""Point"",""coordinates"":[75.47462851475665,19.888750468968173]}"
3676,47.14236329000005,19.95269512152396,75.49849219899954,0.1093663402918899,0.1853946397836243,"{""type"":""Point"",""coordinates"":[75.49849219899954,19.95269512152396]}"
3677,44.34984095000004,19.934108624666724,75.20848953467221,0.062427227944469324,0.13708451010210732,"{""type"":""Point"",""coordinates"":[75.20848953467221,19.934108624666724]}"
3678,49.02569231000001,19.945214623878822,75.57094351861512,0.01753513244621316,0.12696148359486448,"{""type"":""Point"",""coordinates"":[75.57094351861512,19.945214623878822]}"
3679,42.194779340000025,19.773363427628876,75.47096452528416,0.0011386528860471228,0.22176987358045855,"{""type"":""Point"",""coordinates"":[75.47096452528416,19.773363427628876]}"
3680,42.77413373000002,20.013542937776165,75.44439717524179,0.08148804251550044,0.20707717378652077,"{""type"":""Point"",""coordinates"":[75.44439717524179,20.013542937776165]}"
3681,38.42812130000004,19.793172570805023,75.21120896495383,0.0399548532731377,0.17324137931034483,"{""type"":""Point"",""coordinates"":[75.21120896495383,19.793172570805023]}"
3682,48.14555216000002,19.911902581956703,75.49590122435576,0.14068441064638784,0.1614561027837259,"{""type"":""Point"",""coordinates"":[75.49590122435576,19.911902581956703]}"
3683,41.51972039000003,19.989510644908446,75.20517006488951,-0.09728429013406668,0.3742824339839265,"{""type"":""Point"",""coordinates"":[75.20517006488951,19.989510644908446]}"
3684,44.785638500000005,19.875344521326003,75.46654613119907,0.1620510008225939,0.25160409556313995,"{""type"":""Point"",""coordinates"":[75.46654613119907,19.875344521326003]}"
3685,43.162079000000006,19.804184061691306,75.38835554780745,0.11875537487295755,0.21688437871100075,"{""type"":""Point"",""coordinates"":[75.38835554780745,19.804184061691306]}"
3686,40.24821695000003,19.825537640980503,75.33295673654719,-0.10459571877853302,0.49396267837541163,"{""type"":""Point"",""coordinates"":[75.33295673654719,19.825537640980503]}"
3687,45.71704895000005,19.827995716134748,75.53279686802667,0.06477048718670797,0.1148036253776435,"{""type"":""Point"",""coordinates"":[75.53279686802667,19.827995716134748]}"
3688,45.710212909999996,19.976550732909775,75.36998809774263,0.1013215859030837,0.1270718232044199,"{""type"":""Point"",""coordinates"":[75.36998809774263,19.976550732909775]}"
3689,46.84499555000002,19.83668205203768,75.31059803381602,0.1276124907794443,0.13330494037478705,"{""type"":""Point"",""coordinates"":[75.31059803381602,19.83668205203768]}"
3690,42.08882072000006,19.92956141659403,75.36149707039148,0.060121457489878544,0.20176006211983952,"{""type"":""Point"",""coordinates"":[75.36149707039148,19.92956141659403]}"
3691,43.68332705,19.860752838378712,75.21978983236653,0.06763192989140789,0.11075805719473446,"{""type"":""Point"",""coordinates"":[75.21978983236653,19.860752838378712]}"
3692,49.391420450000055,19.917946496741504,75.32539731403153,0.11257971014492754,0.11347105033459412,"{""type"":""Point"",""coordinates"":[75.32539731403153,19.917946496741504]}"
3693,42.264848750000056,19.96375177937016,75.4168851457781,0.10078567204528174,0.1507027027027027,"{""type"":""Point"",""coordinates"":[75.4168851457781,19.96375177937016]}"
3694,47.34573548000003,19.852151538661268,75.58395400132079,0.18086560364464693,0.19886647774629104,"{""type"":""Point"",""coordinates"":[75.58395400132079,19.852151538661268]}"
3695,48.77104982000003,19.923807496957416,75.44512364273392,0.06049382716049383,0.23639317627944761,"{""type"":""Point"",""coordinates"":[75.44512364273392,19.923807496957416]}"
3696,45.783700339999996,19.961221962624204,75.21423349499807,0.051855997015482186,0.28732430036722806,"{""type"":""Point"",""coordinates"":[75.21423349499807,19.961221962624204]}"
3697,38.12391752000002,19.90913282036106,75.18171841083208,-0.02953852622726795,0.21227874736972396,"{""type"":""Point"",""coordinates"":[75.18171841083208,19.90913282036106]}"
3698,37.988905730000056,19.802450265083,75.27689918492743,-0.10368915084042786,0.48313288354356115,"{""type"":""Point"",""coordinates"":[75.27689918492743,19.802450265083]}"
3699,45.79737241999999,20.039908901191396,75.46720418247583,0.12437715599846684,0.1426785044391647,"{""type"":""Point"",""coordinates"":[75.46720418247583,20.039908901191396]}"
3700,47.641394210000044,20.019783899386322,75.37354985640145,0.2205864751645721,0.16348043594782918,"{""type"":""Point"",""coordinates"":[75.37354985640145,20.019783899386322]}"
