NDVI,NDBI,Elevation,Population,LandCover_Bare_sparse_vegetation,LandCover_Built-up land,LandCover_Cropland,LandCover_Grassland,LandCover_Permanent_water_bodies,LandCover_Shrubland,LandCover_Tree cover,LST,Latitude,Longitude,Predicted_LST,Residual,Heat_Category,LandCover_Class
0.1896005072923272,0.0622344413896525,566,6.692367076873779,0,0,1,0,0,0,0,46.470722360000025,19.839263528219885,75.43057373203871,44.74029,1.7304307645410404,Very High,Cropland
0.203714981729598,0.0956302905513612,706,2.426417350769043,0,0,1,0,0,0,0,49.24102757000003,19.995221164914053,75.53152983473886,46.241302,2.9997250797656534,Very High,Cropland
0.155142979086641,0.0913211347993956,772,1.2721350193023682,0,0,1,0,0,0,0,47.73880778,19.77110793430492,75.36099187419077,46.182594,1.5562134806835957,Very High,Cropland
0.1852026947169365,0.1474963869761115,778,2.79597282409668,0,0,0,1,0,0,0,46.26222314000006,19.991766071930687,75.4172679739388,45.39,0.8722237503516226,Very High,Grassland
0.1445480631276901,0.1695510735198438,738,1.690472960472107,0,0,0,1,0,0,0,48.87359042000003,20.01625801388088,75.3772775786971,47.530033,1.343557308427762,Very High,Grassland
0.1622270218382529,0.0983896490738155,557,9.11380672454834,0,0,0,1,0,0,0,47.65506629000004,19.79787698422345,75.29138289485974,46.653687,1.0013797665625432,Very High,Grassland
0.1069672825902695,0.1718452758402029,554,2.277985095977783,0,0,0,1,0,0,0,49.92463157000003,19.801393429301367,75.56759088844977,49.29974,0.6248917323535466,Very High,Grassland
0.1973939878843296,0.1656578528193692,567,2.6131649017333984,0,0,0,1,0,0,0,46.173354620000055,19.88941911113177,75.2269123576904,46.890846,-0.7174916324413516,Very High,Grassland
0.19098768666492,0.1474917955930614,576,8.103252410888672,0,0,1,0,0,0,0,46.07252303000001,19.87125228506588,75.43139577675419,46.27242,-0.19989594583006465,Very High,Cropland
0.1501309281350014,0.1372762985595809,605,2.80915641784668,0,0,0,1,0,0,0,46.457050279999976,19.80375483042448,75.41583985462627,46.968914,-0.511863751982446,Very High,Grassland
0.1580741371964209,0.0795800880460548,542,2.937753438949585,0,0,1,0,0,0,0,47.67728341999998,19.80710426748392,75.5414534293638,45.827835,1.8494483369921682,Very High,Cropland
0.2178106774338268,0.0855651002189658,702,2.856521844863892,0,0,0,1,0,0,0,47.624304110000026,19.978952654136496,75.39302076769795,45.943233,1.6810706200097911,Very High,Grassland
0.2224923027062064,0.0325724544755065,555,3.1920738220214844,0,0,1,0,0,0,0,48.232711670000015,19.83713664549497,75.54219912832664,44.935474,3.2972372742480616,Very High,Cropland
0.2732336558194078,0.0816240219919644,739,0.9666419625282288,0,0,0,1,0,0,0,46.25367809,20.004789086297656,75.33060430804262,45.347343,0.9063346451757823,Very High,Grassland
0.1863332159210989,0.1126723456573285,757,1.8130152225494385,0,0,0,1,0,0,0,47.615759060000016,19.989259820135462,75.48098280206753,45.72092,1.8948384972558756,Very High,Grassland
0.231974142217802,0.1252537735016329,598,1.9173582792282104,0,0,0,1,0,0,0,46.89626585000002,19.939877237252883,75.2065786196737,46.019737,0.8765286063476765,Very High,Grassland
0.3555083746166548,-0.0410363257541444,597,11.145804405212402,0,0,0,1,0,0,0,46.85354060000003,19.91489210155005,75.28039967158358,43.672943,3.1805974847656557,Very High,Grassland
0.1384180790960452,0.1231982594506391,605,1.189820647239685,0,0,0,1,0,0,0,46.43312414000002,19.958176414412684,75.17474773630661,46.47811,-0.04498712708982566,Very High,Grassland
0.1558988764044943,0.1056778049443086,682,1.9627588987350464,0,0,0,1,0,0,0,48.07035572000001,19.93693597440145,75.56569896317816,46.937046,1.1333096689746185,Very High,Grassland
0.1341237898400957,0.1137368242094525,567,2.852169752120972,0,0,0,1,0,0,0,48.851373290000026,19.734717154969825,75.42293414924116,48.3125,0.5388732900000264,Very High,Grassland
0.1670174569766002,0.1012585812356979,709,3.1358375549316406,0,0,1,0,0,0,0,46.834741490000056,19.79778768514725,75.3244226934146,46.694683,0.14005841504888394,Very High,Cropland
0.1120917917034421,0.0753747772303176,637,3.001643657684326,1,0,0,0,0,0,0,46.24513304000004,19.906494521084245,75.47297749274398,45.653137,0.5919958329687915,Very High,Bare_sparse_vegetation
0.1257318646422546,0.0634081902245706,569,7.87776517868042,0,0,0,1,0,0,0,48.65654615000005,19.88416653737734,75.23958913504946,47.347828,1.3087182386230936,Very High,Grassland
0.1563925605333957,0.0519754507096279,558,3.5072717666625977,0,0,0,1,0,0,0,46.63820534000001,19.83707275654331,75.54651027538779,46.150066,0.4881389642675913,Very High,Grassland
0.0944055944055944,0.0591967938548885,565,3.4603636264801025,0,0,1,0,0,0,0,45.96827342000006,19.88033715249665,75.22633958590036,46.306,-0.33772633585931544,Very High,Cropland
0.176341730558598,0.0982367758186398,602,5.693098068237305,0,0,1,0,0,0,0,47.81571323000003,19.89581028122073,75.43556822103336,47.131416,0.6842969091992472,Very High,Cropland
0.1522402064273985,0.1063403984353679,742,1.5229400396347046,0,0,0,1,0,0,0,46.42287008000005,19.975410440609508,75.23691717874716,46.204563,0.21830693913091181,Very High,Grassland
0.3804555144171435,-0.1277726856095325,618,3.180824279785156,0,0,1,0,0,0,0,46.23658799000003,19.90721647127297,75.43574930891515,41.985607,4.250980842783235,Very High,Cropland
0.1947409528768549,0.151049856627509,657,6.346706390380859,0,0,0,1,0,0,0,47.279084090000026,19.94090403363265,75.23882117356175,46.25281,1.0262726581152606,Very High,Grassland
0.2029486986610501,0.1325667172922542,588,24.233470916748047,0,0,1,0,0,0,0,46.42799710999998,19.903982142889205,75.30326588303369,46.21931,0.20868634950193155,Very High,Cropland
0.1894476504534212,0.0666321645749773,610,7.543562889099121,0,0,1,0,0,0,0,46.09815818000004,19.8354963168127,75.37182490414567,44.473816,1.6243422620312913,Very High,Cropland
0.1047008547008547,0.073615051515604,540,6.454090118408203,0,0,1,0,0,0,0,47.53201757,19.87749016205037,75.2704271657639,45.776207,1.755810599785157,Very High,Cropland
0.2019258000566411,0.1554228855721393,625,1.910669445991516,0,0,0,0,0,1,0,45.98878153999999,19.93672220289556,75.58263429264791,46.220116,-0.2313341216211029,Very High,Shrubland
0.1321499013806706,0.1033722319213452,776,2.7081170082092285,0,0,0,1,0,0,0,49.35211321999998,19.962485435699765,75.23880395613305,47.372017,1.980096313261697,Very High,Grassland
0.1948286229705352,0.0312042905899561,562,1.431705117225647,0,0,1,0,0,0,0,47.37991568000001,19.74977267162294,75.37377218956556,44.386513,2.9934029236523543,Very High,Cropland
0.1627729812087354,0.1867507326169967,532,5.25969123840332,0,0,1,0,0,0,0,46.93899110000001,19.86261872674084,75.19682822536599,46.234825,0.704165965722666,Very High,Cropland
0.1637878231042508,0.1264367816091954,556,1.553768515586853,0,0,0,1,0,0,0,46.89626585000002,19.75280304337004,75.35726168392603,47.198814,-0.3025485420898235,Very High,Grassland
0.163727959697733,0.1408436918860722,597,7.174296379089356,0,1,0,0,0,0,0,46.35280067000002,19.82994180889777,75.39862747637417,45.532547,0.8202536729297094,Very High,Built-up land
0.1778337531486146,0.0949385464047227,590,3.126051664352417,0,0,0,1,0,0,0,46.64162336000004,19.794702632320227,75.32554751242955,45.961517,0.6801060260156646,Very High,Grassland
0.1111111111111111,0.1271250951535143,775,1.4486795663833618,0,0,0,1,0,0,0,49.32818708000002,19.97593553039264,75.26020452316794,48.311817,1.0163699108105675,Very High,Grassland
0.1531531531531531,0.1312494025427779,726,2.275312900543213,0,0,0,1,0,0,0,48.80523002000001,19.983260864509965,75.37159145613201,46.25792,2.547310708476573,Very High,Grassland
0.2301440709272257,0.0939597315436241,747,3.386113166809082,0,0,0,0,0,1,0,45.98023649000004,19.80189238972883,75.31264485899982,44.76943,1.2108082368262103,Very High,Shrubland
0.1781350482315112,0.1139056831922611,701,3.050570249557495,0,0,1,0,0,0,0,48.99151211000003,19.98573499718235,75.5263775976564,46.84775,2.14376049256839,Very High,Cropland
0.200174190738859,0.1322418136020151,639,3.449068546295166,0,0,0,1,0,0,0,47.08254794000004,19.976445676752704,75.56641582870661,46.21487,0.867677487119181,Very High,Grassland
0.1315349226265161,0.1434903047091413,820,2.4432942867279053,0,0,0,1,0,0,0,46.27076819000001,19.98618205440996,75.44054041166434,46.870132,-0.59936425628905,Very High,Grassland
0.2019230769230769,0.138830897703549,667,2.340462684631348,0,0,0,1,0,0,0,49.99299197000005,19.76214559000148,75.44943323964627,46.880795,3.112197444853564,Very High,Grassland
0.1336856010568031,0.1328685460240476,641,2.4529683589935303,0,0,1,0,0,0,0,46.535664740000016,19.782184125692687,75.420568108334,47.110287,-0.5746219726464687,Very High,Cropland
0.1464880645715267,0.0913297944739349,573,4.265829086303711,0,0,1,0,0,0,0,47.960979080000016,19.81679787004689,75.43218781817578,47.09615,0.8648296354199374,Very High,Cropland
0.1394525719679094,0.1014978137501163,710,2.9647092819213867,0,0,0,1,0,0,0,48.76934081000002,19.7972099692286,75.37117808153528,46.914482,1.8548586933007982,Very High,Grassland
0.248934875228241,0.1185567010309278,670,2.394613742828369,0,0,0,0,0,1,0,46.11353927000005,19.77687285987201,75.41228219984191,44.892563,1.220976403789109,Very High,Shrubland
0.1384998443821973,0.1061698228466707,812,2.7321596145629883,0,0,1,0,0,0,0,48.37285049000002,20.01342074277776,75.45834819091024,47.625763,0.7470875505468939,Very High,Cropland
0.4165834165834166,-0.0739712193890431,549,2.8332738876342773,0,0,1,0,0,0,0,46.35450967999998,19.82831144138704,75.54015696011783,42.805458,3.549051611152322,Very High,Cropland
0.1477217050465458,0.0963448741440833,618,2.6364002227783203,0,0,0,1,0,0,0,46.14771947000003,19.917502796868888,75.57367948655913,46.75033,-0.6026124086620825,Very High,Grassland
