Elevation,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Population,LandCover_Name,LandCover_Bare_sparse_vegetation,LandCover_Built-up land,LandCover_Cropland,LandCover_Grassland,LandCover_Permanent_water_bodies,LandCover_Shrubland,LandCover_Tree cover
690,37.58728838000002,40,20.03382810525489,75.35188129939674,-0.2223574986164914,0.519537699504678,2.533402919769287,Cropland,0,0,1,0,0,0,0
497,40.81048124000006,30,19.75134314617496,75.19960605026291,0.0254483347566182,0.1412,1.099306583404541,Grassland,0,0,0,1,0,0,0
623,43.77048656,40,19.944435761193635,75.31534066767256,0.070766406608536,0.1309204647006255,8.225069999694824,Cropland,0,0,1,0,0,0,0
672,43.469700800000055,30,19.978997880151663,75.53522935897702,0.0856316122615064,0.2199300277476173,3.232644557952881,Grassland,0,0,0,1,0,0,0
528,45.54614794999998,40,19.79432719779045,75.54154885460234,0.0491881566380133,0.2190417878463187,13.464284896850586,Cropland,0,0,1,0,0,0,0
492,41.09417689999998,40,19.742921096009333,75.2450479521276,-0.0403326403326403,0.3555465258025193,1.5570595264434814,Cropland,0,0,1,0,0,0,0
725,42.98434196000005,40,20.00642765674272,75.37728879042638,0.0561586638830897,0.2814625850340136,1.570272445678711,Cropland,0,0,1,0,0,0,0
648,43.86106409000001,30,19.97191377374179,75.56603391441875,0.1492700729927007,0.1753435018278079,3.320423126220703,Grassland,0,0,0,1,0,0,0
604,43.16036999000005,40,19.940307663368568,75.22989285041047,0.1128121013304173,0.2632671597249253,8.783803939819336,Cropland,0,0,1,0,0,0,0
738,45.08300624000003,30,19.99053585263872,75.32705201978106,0.1287958115183246,0.1733458690797978,0.900377631187439,Grassland,0,0,0,1,0,0,0
558,46.01954372,30,19.786259817701826,75.31434723295584,0.0803226348512855,0.1695693984400042,8.155660629272461,Grassland,0,0,0,1,0,0,0
597,40.38835577000003,50,19.86627234710817,75.36599077353027,-0.0280234416622269,0.2598589710107077,168.05271911621094,Built-up land,0,1,0,0,0,0,0
614,47.15090834,40,19.89713855617412,75.46620282927809,0.0890341025117418,0.1248108925869894,4.9114203453063965,Cropland,0,0,1,0,0,0,0
531,44.67626186000001,50,19.84867888999059,75.21562975160082,0.0959276018099547,0.1162011173184357,44.70538330078125,Built-up land,0,1,0,0,0,0,0
556,43.10739067999998,40,19.884793678575416,75.21891137172771,-0.0526126126126126,0.4451453308596165,3.955451011657715,Cropland,0,0,1,0,0,0,0
576,44.072981330000005,40,19.86614179662111,75.43803730745948,0.059976053118537,0.2102017937219731,11.649598121643066,Cropland,0,0,1,0,0,0,0
616,32.220996979999995,40,19.935421130031724,75.36200172817271,-0.0271541586487064,0.2959266253034799,8.056130409240723,Cropland,0,0,1,0,0,0,0
572,46.07765006,30,19.753942420316097,75.40704897419297,-0.0099403578528827,0.1949696914864742,1.7563177347183228,Grassland,0,0,0,1,0,0,0
578,46.34425562000001,40,19.91144826347249,75.26681405915845,0.0703025910491031,0.2422224912238227,8.036012649536133,Cropland,0,0,1,0,0,0,0
541,43.93284251,40,19.880465631184983,75.2077376582266,-0.1204451624483934,0.4427366231364844,3.390991449356079,Cropland,0,0,1,0,0,0,0
694,44.80956464000002,30,20.03057534884103,75.3988998165492,0.1845058054444336,0.1308347990799621,3.3263752460479736,Grassland,0,0,0,1,0,0,0
613,42.93648968000002,40,19.906530736027403,75.42923914433398,-0.0291418775839467,0.3402495075508864,6.625340938568115,Cropland,0,0,1,0,0,0,0
540,48.38481356,40,19.80661294078417,75.54409008464643,0.0511102351859151,0.1594156365387702,2.685480117797852,Cropland,0,0,1,0,0,0,0
521,40.35588458000001,40,19.75276027696116,75.31012492769287,-0.1221200254985884,0.2280247159657165,4.467701435089111,Cropland,0,0,1,0,0,0,0
564,38.36659694000002,40,19.90750318730055,75.20083203667848,-0.1869802803516274,0.4063335679099226,1.8925169706344604,Cropland,0,0,1,0,0,0,0
730,43.99607588000004,40,19.97603421640542,75.48649806583352,0.0442817932296431,0.2128178335074886,1.9509752988815308,Cropland,0,0,1,0,0,0,0
586,44.56859423000003,40,19.91376471740945,75.2523590072309,0.0909090909090909,0.1501028101439342,5.358604907989502,Cropland,0,0,1,0,0,0,0
590,48.75737774000004,40,19.75952994495716,75.41980344141582,0.1121662973514825,0.1602316602316602,2.6198394298553467,Cropland,0,0,1,0,0,0,0
542,45.52734884000006,40,19.882927707204008,75.1722432123,0.0861652030036909,0.159935379644588,1.5261049270629885,Cropland,0,0,1,0,0,0,0
499,41.25482384000003,40,19.759441684071124,75.24939365313242,-0.0875997871208089,0.3769033822934914,1.7474818229675293,Cropland,0,0,1,0,0,0,0
790,47.08596596000001,40,19.929329460186946,75.45729371178413,0.0893063841153948,0.1280467629866549,2.131294012069702,Cropland,0,0,1,0,0,0,0
599,37.34631797000003,10,20.018084860984075,75.15724770090877,0.0051251130539644,0.3898638214235574,11.134735107421877,Tree cover,0,0,0,0,0,0,1
705,44.16355886000002,30,19.99202657295238,75.39033454078816,0.1689159389609244,0.2209407800958922,2.585775852203369,Grassland,0,0,0,1,0,0,0
633,43.07150147000005,40,19.92623578864748,75.50827435719766,-0.1462604959968756,0.5211194610002592,3.910442352294922,Cropland,0,0,1,0,0,0,0
549,43.71408923000001,50,19.85869982601808,75.23087513358819,0.0292146877512731,0.0792610250297973,23.089847564697266,Built-up land,0,1,0,0,0,0,0
570,44.24559134000003,30,19.82773488648651,75.43235968001302,0.1218294125377842,0.2146882385020905,5.14088773727417,Grassland,0,0,0,1,0,0,0
692,48.21562157000005,30,19.933120537938706,75.46879925807666,0.0856547280651885,0.1753958587088916,2.4231855869293213,Grassland,0,0,0,1,0,0,0
794,39.634682360000056,20,19.99724123633856,75.30976473735866,0.0299806576402321,0.2910284463894967,0.8321126103401184,Shrubland,0,0,0,0,0,1,0
791,48.113080970000055,30,19.947072848923103,75.46687423689876,0.1541797771919381,0.1549001393404551,2.488351583480835,Grassland,0,0,0,1,0,0,0
593,41.27191393999999,50,19.87529716363596,75.34430996635204,0.0730648138095755,0.2724292101341282,174.08692932128906,Built-up land,0,1,0,0,0,0,0
594,39.80729237000003,40,19.93684835755894,75.22503592687971,0.0345108253296434,0.3200534164255508,29.8958740234375,Cropland,0,0,1,0,0,0,0
611,46.09303115,30,19.803213235954203,75.4220678628707,0.127373417721519,0.1410344827586206,3.0232839584350586,Grassland,0,0,0,1,0,0,0
497,39.231356000000005,40,19.729599452596364,75.2792151317058,-0.0526789734353894,0.3708589856347112,4.126744270324707,Cropland,0,0,1,0,0,0,0
666,44.96508455000003,40,19.973196119680843,75.29565079910047,0.0195286195286195,0.273045216087934,1.6858874559402466,Cropland,0,0,1,0,0,0,0
761,43.396213370000055,30,19.96142643460169,75.53002877666113,0.1408793994345325,0.1868013468013468,2.27003026008606,Grassland,0,0,0,1,0,0,0
535,44.75829434000002,40,19.727527679136937,75.35398070002095,0.1228888681534011,0.207760503661827,1.3766199350357056,Cropland,0,0,1,0,0,0,0
646,43.37570525000001,30,19.91210591275557,75.46673062231555,-0.0137479852090641,0.1350318471337579,2.9472885131835938,Grassland,0,0,0,1,0,0,0
701,42.868129280000005,40,19.966436409938165,75.49855093760289,0.0844060135599882,0.1970709146968139,2.944072723388672,Cropland,0,0,1,0,0,0,0
597,44.358386,40,19.902584907849825,75.39305168635501,-0.0465520571759706,0.1288675903739972,18.35268211364746,Cropland,0,0,1,0,0,0,0
710,43.50559000999999,20,19.96967081780644,75.21464881192965,0.0681952955129472,0.1376855315554483,2.958024024963379,Shrubland,0,0,0,0,0,1,0
568,46.32545650999998,40,19.90195182557074,75.25511802992567,-0.0159537572254335,0.2662824207492795,7.494289398193359,Cropland,0,0,1,0,0,0,0
510,40.251634970000055,40,19.783318142519043,75.2460321681067,-0.0022316607875602,0.1819339502504457,4.871040344238281,Cropland,0,0,1,0,0,0,0
729,43.90720736000003,30,19.961041498431463,75.52049118198097,0.1157137966449846,0.2012556679455877,1.7792264223098757,Grassland,0,0,0,1,0,0,0
524,37.57703432000005,40,19.747302919073576,75.32913396048879,-0.3463510848126233,0.4676413674478606,1.5223978757858276,Cropland,0,0,1,0,0,0,0
857,43.53464317999999,30,19.9746405064394,75.17564469132076,0.0656905024571256,0.2180962343096234,1.3315876722335815,Grassland,0,0,0,1,0,0,0
502,41.77948991000005,40,19.75091090304318,75.2670656303948,0.0002361832782239,0.2433543839036569,2.564479351043701,Cropland,0,0,1,0,0,0,0
712,48.22587563000002,40,19.95273177632126,75.5638758409449,0.0992809093017861,0.2003091190108191,1.9928966760635376,Cropland,0,0,1,0,0,0,0
820,43.42013951000001,20,19.9859971975914,75.4162653508631,0.1992612752721617,0.2073867800087938,2.592489719390869,Shrubland,0,0,0,0,0,1,0
585,43.16036999000005,50,19.8904081253784,75.30761312322528,0.0324699014958044,0.2737752161383285,92.84980010986328,Built-up land,0,1,0,0,0,0,0
686,38.65541962999998,40,20.01748333047156,75.24909271698974,-0.0826534993559467,0.3626047014320454,1.7471970319747925,Cropland,0,0,1,0,0,0,0
646,38.40761318,40,19.94583601923192,75.41464655711857,-0.1599459772332626,0.4560426253330104,3.12180233001709,Cropland,0,0,1,0,0,0,0
627,44.354967980000026,40,19.911839905928726,75.44284515558799,0.0467756584922797,0.1344412917173355,4.846221923828125,Cropland,0,0,1,0,0,0,0
589,39.35269571000004,40,20.03076631679563,75.15443468597883,-0.0240142787603439,0.1903055450773293,7.33515739440918,Cropland,0,0,1,0,0,0,0
673,49.26837173000001,40,19.804635404598567,75.38454487067429,0.0956040028591851,0.2322863403944485,2.8398540019989014,Cropland,0,0,1,0,0,0,0
497,40.01579159000005,40,19.76708063743193,75.20429856445365,-0.2034241946384321,0.4577705007504434,1.6343774795532229,Cropland,0,0,1,0,0,0,0
645,40.05338981,40,19.96419537434988,75.3612015658778,-0.1003305785123967,0.2928724024082346,15.41489315032959,Cropland,0,0,1,0,0,0,0
821,44.91723227,30,19.989611128816048,75.37788050398568,0.1261012264639834,0.1551546980248886,1.7173784971237185,Grassland,0,0,0,1,0,0,0
746,47.101347050000015,40,20.016881353463468,75.3246176799721,0.1509399189089568,0.2053898482469911,1.515868067741394,Cropland,0,0,1,0,0,0,0
555,46.682639600000016,40,19.831679568260643,75.51663602191296,0.0943222388575377,0.2190358084017981,3.094193458557129,Cropland,0,0,1,0,0,0,0
494,31.07425126999999,20,19.77281057940909,75.19382449943868,-0.1427385892116182,-0.050999310820124,2.179713487625122,Shrubland,0,0,0,0,0,1,0
544,43.59958556000004,30,19.88282837734072,75.27703818745576,0.1103361425942071,0.1387476751394916,9.480006217956545,Grassland,0,0,0,1,0,0,0
573,42.14180003000001,40,19.91713673883385,75.21267944487678,-0.166463700234192,0.4302779692166322,4.889975547790527,Cropland,0,0,1,0,0,0,0
495,40.23283586000002,40,19.745485159588043,75.25151640246972,-0.0082108902333621,0.2212528354562903,2.0194575786590576,Cropland,0,0,1,0,0,0,0
575,43.73459735000006,50,19.866324639616547,75.41651290122168,0.1726625533934504,0.2161294823496581,63.75065994262695,Built-up land,0,1,0,0,0,0,0
567,46.56984494000005,40,19.85245621467988,75.45687609937774,-0.149672168211621,0.420391061452514,4.378011226654053,Cropland,0,0,1,0,0,0,0
585,42.04096844000003,40,19.81718886880564,75.41261130324061,0.0034907597535934,0.2901767911737339,2.742356538772583,Cropland,0,0,1,0,0,0,0
497,44.33616887000005,40,19.7374031502452,75.28434052117647,0.1002699934829159,0.208,4.838363170623779,Cropland,0,0,1,0,0,0,0
568,48.16606028000001,40,19.85548224841989,75.46371128195125,0.0883235898246168,0.1342638097110281,5.745309352874756,Cropland,0,0,1,0,0,0,0
550,39.66886255999998,40,19.789238222666164,75.49594013709599,-0.0932827963781848,0.3159295399822582,6.17878532409668,Cropland,0,0,1,0,0,0,0
683,41.15911928000003,40,19.983798380617447,75.35601231531903,0.0555081127241673,0.2425415054300337,3.3601083755493164,Cropland,0,0,1,0,0,0,0
735,41.74018268000003,30,19.960734779092643,75.52246525318233,0.1636541279921836,0.1901286061870003,1.822166323661804,Grassland,0,0,0,1,0,0,0
504,42.15034508000002,40,19.744777706656738,75.26188079619568,0.0796554009277667,0.1908763505402161,1.8210984468460083,Cropland,0,0,1,0,0,0,0
608,47.321809340000016,30,19.885633778159534,75.53285298623108,0.1081604962201977,0.1618686868686868,3.303802728652954,Grassland,0,0,0,1,0,0,0
801,45.74781113000006,30,19.99652725855309,75.36724261132402,0.1053868956352857,0.1992326664839682,1.317502498626709,Grassland,0,0,0,1,0,0,0
642,45.814462520000006,30,19.9403428684898,75.24030878232143,0.0616626741194215,0.2449676280164802,3.995342969894409,Grassland,0,0,0,1,0,0,0
624,36.86266813999998,40,19.942215217194,75.33166244849228,-0.1992780549952224,0.4253627760252366,7.19464111328125,Cropland,0,0,1,0,0,0,0
688,43.89182627000002,30,19.784452221856235,75.40498938205545,0.0116187475384009,0.2952258064516129,2.3638761043548584,Grassland,0,0,0,1,0,0,0
570,41.41034375000004,10,19.82144911157522,75.43039143278776,0.00756211739287,0.2293966767034682,4.563501834869385,Tree cover,0,0,0,0,0,0,1
736,48.964167950000046,30,20.008246745508632,75.34535244770514,0.1602936155684534,0.1556443087043345,1.4017202854156494,Grassland,0,0,0,1,0,0,0
567,42.51607322000001,40,19.91903137138652,75.20177262501691,0.0526929807505347,0.1731278593787623,6.02797269821167,Cropland,0,0,1,0,0,0,0
520,43.546606250000025,40,19.742099159901432,75.32754539504647,0.0859350527305001,0.18042071197411,1.5045888423919678,Cropland,0,0,1,0,0,0,0
639,36.18760918999999,40,19.957556722126583,75.35737514618175,-0.0960187353629976,0.2598162071846282,18.78859519958496,Cropland,0,0,1,0,0,0,0
553,44.01316598000005,40,19.73419754540295,75.40341539761222,0.0422219105063823,0.0914322250639386,1.3611732721328735,Cropland,0,0,1,0,0,0,0
559,43.91746142,40,19.750942280973057,75.36375970187646,0.054711694440348,0.1315092674315975,1.6202563047409058,Cropland,0,0,1,0,0,0,0
533,40.11491417000002,40,19.73163335789288,75.35356854506097,0.0265941670785961,0.2914480587618048,1.5118284225463867,Cropland,0,0,1,0,0,0,0
516,37.51038292999999,10,19.825651970736214,75.1830355973422,-0.1834319526627219,0.2795275590551181,3.2247300148010254,Tree cover,0,0,0,0,0,0,1
637,40.84466143999998,40,19.95427799742864,75.30341644362127,0.0207397495938067,0.3868435300487277,6.645963668823242,Cropland,0,0,1,0,0,0,0
745,45.79566341000003,30,19.986200775041656,75.28917894084219,0.1357462245844933,0.1603987313094698,1.1853339672088623,Grassland,0,0,0,1,0,0,0
698,40.78826411,40,19.97953307756587,75.54016059057265,-0.0339534043705977,0.23052122514777,3.2796051502227783,Cropland,0,0,1,0,0,0,0
575,44.71215107,50,19.86581420802049,75.53961045287059,0.066243472919013,0.1704312114989733,30.3044662475586,Built-up land,0,1,0,0,0,0,0
735,47.584996880000006,10,19.92633350350183,75.45033216446461,0.031585531116439,0.3595785160251719,2.181070804595948,Tree cover,0,0,0,0,0,0,1
695,38.23500317000003,40,20.006652032924627,75.24063135558735,-0.117873382301504,0.4361893349310964,2.0478649139404297,Cropland,0,0,1,0,0,0,0
562,45.41797220000001,40,19.850542082599627,75.48115030582976,0.0677725118483412,0.1481103166496425,5.099761009216309,Cropland,0,0,1,0,0,0,0
704,39.86881673000005,40,19.996524388706245,75.23151632947871,-0.0210730151497892,0.2458651841556636,1.749059796333313,Cropland,0,0,1,0,0,0,0
691,46.47414038,30,19.95910594221706,75.25328284825048,0.1083142639206712,0.1959079283887468,2.392352104187012,Grassland,0,0,0,1,0,0,0
612,36.58922654000003,40,19.922826360202137,75.37351923429124,-0.1575574149902082,0.419340755293604,7.879973888397217,Cropland,0,0,1,0,0,0,0
534,43.382541290000006,40,19.84965654960512,75.26908208770418,0.0004020908725371,0.2924356641538861,66.44622039794922,Cropland,0,0,1,0,0,0,0
707,38.949369349999984,40,20.014079462080662,75.34538327669628,-0.1306527415143603,0.3242813455657492,1.674707293510437,Cropland,0,0,1,0,0,0,0
673,36.74474644999998,40,20.04225444259436,75.40287068127068,-0.0442538593481989,0.2535346602608099,9.178611755371094,Cropland,0,0,1,0,0,0,0
603,39.00576668000002,30,19.95828666591175,75.18621287840939,-0.235124597389388,0.5621783876500858,1.7264282703399658,Grassland,0,0,0,1,0,0,0
595,41.900829620000025,40,19.900119727898776,75.40462508375137,0.0153081250817741,0.275593220338983,7.821625232696533,Cropland,0,0,1,0,0,0,0
755,43.90891637000004,30,20.007383222091164,75.41228150857424,0.1828877005347593,0.1943720687858259,2.784134149551392,Grassland,0,0,0,1,0,0,0
545,41.21722562000002,30,19.83783087499024,75.2957021962216,0.0800744878957169,0.0325727225222086,36.44230651855469,Grassland,0,0,0,1,0,0,0
569,47.50638242000002,30,19.75244706976551,75.37231953645222,0.1127207779321294,0.1629600728313174,1.6568142175674438,Grassland,0,0,0,1,0,0,0
607,42.85274819000006,30,19.90927273154886,75.30153542857454,0.0719069439548819,0.2651051051051051,28.28667259216309,Grassland,0,0,0,1,0,0,0
585,46.48439444000002,30,19.914335273384943,75.22453502994591,0.0631315472327802,0.1885216982241561,7.86047887802124,Grassland,0,0,0,1,0,0,0
828,43.886699239999984,20,19.99504873957265,75.32759511232541,0.1369451551896762,0.2125664270084401,0.9078376293182372,Shrubland,0,0,0,0,0,1,0
553,41.27533196000002,10,19.798627818602384,75.48045794634055,-0.2395857848905624,0.6226124460874923,5.899612903594971,Tree cover,0,0,0,0,0,0,1
662,49.36236728000006,60,19.937198584957752,75.26657421621407,0.1121174694661726,0.0813972923282634,3.122678279876709,Bare_sparse_vegetation,1,0,0,0,0,0,0
664,40.57463786000005,10,19.96818600585069,75.32411091551587,-0.1227998362668849,0.4586546131348046,3.1057400703430176,Tree cover,0,0,0,0,0,0,1
596,47.97123313999998,30,19.885104623372143,75.54081559499863,0.1285444234404537,0.152179950013885,3.564461469650269,Grassland,0,0,0,1,0,0,0
722,47.14919932999999,40,20.007919755522373,75.50043075838568,0.0432873274780426,0.0916249105225483,2.007791757583618,Cropland,0,0,1,0,0,0,0
597,48.61552991000002,30,19.918433877642595,75.2693589063836,0.0859225163022631,0.1763544366284092,7.190770626068115,Grassland,0,0,0,1,0,0,0
549,37.89491018000001,40,19.78073266273595,75.49733394618677,-0.1162219493133861,0.4489855072463768,7.069957256317139,Cropland,0,0,1,0,0,0,0
696,49.42047362000005,30,19.95267262765897,75.25769784461659,0.0787782765601619,0.135880182331235,2.771824598312378,Grassland,0,0,0,1,0,0,0
628,40.34221250000002,10,19.93888575425722,75.38257772791117,-0.1743042477505754,0.5472842569616763,3.881662368774414,Tree cover,0,0,0,0,0,0,1
668,49.018856270000015,30,19.984005433782567,75.52728414264939,0.1569514844315713,0.1729001385215967,3.095853805541992,Grassland,0,0,0,1,0,0,0
709,39.456945320000045,40,20.00347844133836,75.20902340104871,-0.0568754499640028,0.2661721580127652,2.4326679706573486,Cropland,0,0,1,0,0,0,0
846,50.27839663999998,30,19.987686288135773,75.31734619077217,0.2741799831791421,0.1440565620857269,1.6779987812042236,Grassland,0,0,0,1,0,0,0
615,47.61746807000003,40,19.89432043087168,75.49283553497553,0.1269160024524831,0.0769928906368174,25.57658767700196,Cropland,0,0,1,0,0,0,0
712,47.28762914000004,40,19.79367014311088,75.35774357081894,0.0570628560393936,0.1245969599263012,5.35142183303833,Cropland,0,0,1,0,0,0,0
684,37.51550996000003,40,20.028606429144443,75.26882975498359,-0.0148033272240236,0.2490022557695644,1.7041130065917969,Cropland,0,0,1,0,0,0,0
658,43.702126160000034,30,19.794241018744643,75.40033441575652,0.1039683287774531,0.1564476885644768,2.5446231365203857,Grassland,0,0,0,1,0,0,0
557,38.88784499000002,40,19.903630663990697,75.19214358373009,-0.1279850163883252,0.3255685986793837,2.4110021591186523,Cropland,0,0,1,0,0,0,0
549,47.22952280000004,40,19.805316827014654,75.57433494569204,0.1335963322315811,0.1636832307031362,2.338134527206421,Cropland,0,0,1,0,0,0,0
614,42.64083095000001,40,19.92967740332767,75.55682897370046,0.0335643135556518,0.2249210923562508,2.2782998085021973,Cropland,0,0,1,0,0,0,0
611,41.17791839000006,40,19.925314851594884,75.34844454351787,0.03391917608866,0.1964508526272008,58.52115631103516,Cropland,0,0,1,0,0,0,0
551,43.09371859999999,40,19.89613628484883,75.16710468235526,0.0629823725583611,0.2380712577111922,1.9793461561203003,Cropland,0,0,1,0,0,0,0
709,48.15238820000002,40,19.847758873373976,75.57334628839232,0.1284698548748417,0.1464445868033312,2.2794559001922607,Cropland,0,0,1,0,0,0,0
691,40.60027301000002,10,20.01886381734967,75.26982567793726,0.005014787193005,0.1987606506584043,6.693198204040527,Tree cover,0,0,0,0,0,0,1
667,45.86744183000002,40,19.9495717469957,75.43261236212378,0.0535063752276867,0.1746256004521051,2.5183374881744385,Cropland,0,0,1,0,0,0,0
577,45.76831924999999,40,19.867832011564182,75.42826890306416,0.1077080142930066,0.1649450183272242,20.79074478149414,Cropland,0,0,1,0,0,0,0
593,47.45340311000001,40,19.88058035319381,75.53647891327206,0.1006053617757278,0.1643239208856823,5.413549900054932,Cropland,0,0,1,0,0,0,0
872,38.05213909999998,20,19.98438114122209,75.40166326662234,0.1393829401088929,0.2310488058151609,2.216070413589477,Shrubland,0,0,0,0,0,1,0
595,42.39815153000001,50,19.868677051629977,75.37870457021307,0.0476836596239581,0.0761143357792136,183.61837768554688,Built-up land,0,1,0,0,0,0,0
637,45.39575507000001,40,19.947741594488114,75.37325694270596,0.0471259790256206,0.0950419527078565,5.564665794372559,Cropland,0,0,1,0,0,0,0
561,45.939220250000005,40,19.84288009228356,75.47006622260173,0.1243028875944974,0.2303674037959254,3.2762818336486816,Cropland,0,0,1,0,0,0,0
686,46.604025139999976,30,19.94169963143569,75.50274738711657,0.1402610275896249,0.169438202247191,2.422494411468506,Grassland,0,0,0,1,0,0,0
705,48.54546049999999,40,19.84627565528241,75.57542521643327,0.1036065573770491,0.1637343927355278,2.3913185596466064,Cropland,0,0,1,0,0,0,0
571,47.256866960000025,20,19.835769035835664,75.55762352929298,0.0778329285035378,0.1815967523680649,2.295602798461914,Shrubland,0,0,0,0,0,1,0
506,38.91689816000002,40,19.78789715535476,75.23519643682701,-0.0811313732787495,0.3771035790471675,4.34329891204834,Cropland,0,0,1,0,0,0,0
627,41.74018268000003,40,19.944153178391364,75.34741463052444,0.0226897331131009,0.1239752049590082,8.59257984161377,Cropland,0,0,1,0,0,0,0
690,47.46023915000001,30,19.98611144016807,75.49489912456285,0.1043502458028012,0.1913633559531153,3.2838728427886963,Grassland,0,0,0,1,0,0,0
558,42.22554151999998,40,19.73757087261268,75.42024675458322,0.0272334438749874,0.2970655232480236,2.483372688293457,Cropland,0,0,1,0,0,0,0
504,41.98969814000003,40,19.760809994503063,75.26163120127895,0.0445190483141147,0.1739598278335724,1.831939578056336,Cropland,0,0,1,0,0,0,0
638,47.73368075000002,30,19.9516859288472,75.37150669028361,0.0659689777611661,0.1324345757335448,8.188746452331543,Grassland,0,0,0,1,0,0,0
552,43.28170970000002,10,19.832842031302352,75.47751996569554,0.0819869370917841,0.2897850760685824,3.545276403427124,Tree cover,0,0,0,0,0,0,1
743,46.55788187000002,40,19.951502864459894,75.48705473334127,0.0554475608627233,0.1569160997732426,2.543474197387696,Cropland,0,0,1,0,0,0,0
724,48.60185783000003,40,20.011208514228613,75.51033871864274,0.0988864142538975,0.1837331772966647,1.7584002017974854,Cropland,0,0,1,0,0,0,0
625,42.64937600000002,10,19.95344567071528,75.22023906739561,-0.2132199861207494,0.5771312584573748,3.009256362915039,Tree cover,0,0,0,0,0,0,1
730,46.84670456000004,30,19.957056935453,75.5006356116545,0.1144149967679379,0.1819078136554104,2.238378524780273,Grassland,0,0,0,1,0,0,0
713,43.78415863999999,30,20.010595614354585,75.20192306733566,0.0409100396576915,0.1851947381996389,13.840747833251951,Grassland,0,0,0,1,0,0,0
751,45.42993526999999,30,19.963580386369287,75.463769132456,0.1337399451957924,0.167918007388869,2.774574041366577,Grassland,0,0,0,1,0,0,0
566,44.07810835999999,20,19.88046554732783,75.29924352655942,0.1618712481887808,0.2433594349762014,67.6808090209961,Shrubland,0,0,0,0,0,1,0
627,41.98798913000002,40,19.95121977639307,75.31015775026624,0.0834112586497101,0.2266299587035415,6.444827556610107,Cropland,0,0,1,0,0,0,0
800,48.379686530000015,40,19.934650888616847,75.461072403872,0.0741527223307568,0.1381434687271588,2.0600392818450928,Cropland,0,0,1,0,0,0,0
551,45.66406963999998,40,19.89988190059128,75.15428270882343,0.1102260747335129,0.1904090267983074,1.4896544218063354,Cropland,0,0,1,0,0,0,0
560,42.91427255000002,20,19.7695066091898,75.50297086282123,-0.00879980444879,0.3670089433587281,9.628293991088867,Shrubland,0,0,0,0,0,1,0
538,36.70543922000002,40,19.80405447067737,75.51947688255156,-0.1615563544089659,0.4710765934654526,3.497340440750122,Cropland,0,0,1,0,0,0,0
526,42.307574000000045,40,19.763123811292907,75.29891909918231,-0.1809295830839816,0.4796300924768807,5.253001689910889,Cropland,0,0,1,0,0,0,0
494,42.59468767999999,40,19.75168436667184,75.20496678172645,-0.1226218239842887,0.3295537142026457,1.1209166049957275,Cropland,0,0,1,0,0,0,0
531,39.03652886000003,40,19.858685906416586,75.16810427010155,-0.2251284980011422,0.3964327561515428,1.516542673110962,Cropland,0,0,1,0,0,0,0
525,37.15319984000001,10,19.82858939217457,75.26649410991958,-0.2684198594423033,0.5689848569826136,7.622574806213379,Tree cover,0,0,0,0,0,0,1
552,39.82096445000002,40,19.80340613367361,75.481894731983,-0.284302167407273,0.6608420311950276,3.963349342346192,Cropland,0,0,1,0,0,0,0
797,47.30471924000005,40,20.03698519675393,75.2103137066407,0.1188299817184643,0.1034798534798534,1.5026813745498655,Cropland,0,0,1,0,0,0,0
579,45.412845170000026,40,19.813897119080327,75.4223644117352,0.1612965650701499,0.1791592980546864,2.696563482284546,Cropland,0,0,1,0,0,0,0
504,42.70748234000001,30,19.7551679352866,75.26367457877608,0.0432489451476793,0.1461064602748381,2.6440720558166504,Grassland,0,0,0,1,0,0,0
646,43.64914685000002,40,19.96347151646555,75.37430284893537,0.0742013053933356,0.1769843869418058,18.9790096282959,Cropland,0,0,1,0,0,0,0
531,38.94082430000003,40,19.85147544486181,75.17644346266597,-0.0679770679770679,0.2753056234718826,2.866668462753296,Cropland,0,0,1,0,0,0,0
570,41.81367011000003,40,19.85832164186949,75.42299778091495,-0.0258734655335221,0.2164371291008845,12.73155117034912,Cropland,0,0,1,0,0,0,0
771,45.091551289999984,30,19.81125954949172,75.35670227377973,0.1270631385905161,0.1644920782851817,3.216533899307251,Grassland,0,0,0,1,0,0,0
598,47.30984626999998,30,19.795717649853906,75.43904465823628,0.1110226820533227,0.2030156165858912,2.7626407146453857,Grassland,0,0,0,1,0,0,0
567,45.30688655000006,40,19.75178321565964,75.38382194854938,0.0694791779928237,0.2051823686804675,1.301036357879639,Cropland,0,0,1,0,0,0,0
716,44.42332838000005,20,19.98827949649416,75.2748937800491,0.0207684319833852,0.1756272401433691,1.5447860956192017,Shrubland,0,0,0,0,0,1,0
568,45.24878021000001,40,19.785979331489333,75.33269775407223,0.0830094392004442,0.137396694214876,4.16604471206665,Cropland,0,0,1,0,0,0,0
600,39.390293929999984,40,20.01462970140551,75.16135735467861,-0.1691401382123031,0.4609286523216308,4.466835975646973,Cropland,0,0,1,0,0,0,0
503,37.90003721000005,40,19.77334982716958,75.23979169549473,-0.2226197345643392,0.5046158216162477,5.392358303070068,Cropland,0,0,1,0,0,0,0
592,37.70008303999998,10,19.9545996157056,75.19336993780583,-0.0703157031570315,0.3522403522403522,1.9661719799041748,Tree cover,0,0,0,0,0,0,1
